sep=;
"Cluster";"category";"ID";"Description";"GeneRatio";"BgRatio";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"NM";"NM";"GO:0062149";"detection of stimulus involved in sensory perception of pain";"4/548";"34/23328";0.00799251546618511;0.0405107365775002;0.0275754812835427;"Ano1/Bace1/Itga2/Nr2f6";4
"NM";"NM";"GO:0030575";"nuclear body organization";"3/548";"18/23328";0.00808833322826224;0.0406367794428702;0.0276612781109661;"Agap3/Ets1/Habp4";3
"NM";"NM";"GO:0043094";"cellular metabolic compound salvage";"3/548";"18/23328";0.00808833322826224;0.0406367794428702;0.0276612781109661;"Ampd2/Hprt/Mri1";3
"NM";"NM";"GO:0006006";"glucose metabolic process";"11/548";"202/23328";0.00849582466141606;0.0424976731425856;0.0289279803169108;"Akt1/Bad/H6pd/Hnf4a/Irs2/Lrp5/Midn/Myc/Rbp4/Soga1/Src";11
"NM";"NM";"GO:0002263";"cell activation involved in immune response";"14/548";"289/23328";0.00880837966073662;0.0436028561981593;0.0296802735912026;"Anxa3/App/Cd81/Gab2/Gadd45g/Il4ra/Lfng/Lgals1/Lgals3/Nfkbiz/Plcl2/Sbno2/Shb/Zbtb7b";14
"NM";"NM";"GO:0050803";"regulation of synapse structure or activity";"14/548";"289/23328";0.00880837966073662;0.0436028561981593;0.0296802735912026;"Adgrl3/App/Cdh2/Dnm2/Efna5/Epha4/Farp1/Gpc6/Prkca/Ptprf/Ptprs/Sorbs2/Vstm5/Wnt7a";14
"NM";"NM";"GO:0043516";"regulation of DNA damage response, signal transduction by p53 class mediator";"4/548";"35/23328";0.0088595065736548;0.0436028561981593;0.0296802735912026;"Ankrd1/Cd44/Pmaip1/Pttg1ip";4
"NM";"NM";"GO:0035051";"cardiocyte differentiation";"10/548";"177/23328";0.00926291269265034;0.0454905315731231;0.0309652059664049;"Camk2d/Egfr/Fhl2/Hes1/Jag1/Lmna/Nrg1/Pdgfb/Rxra/Sorbs2";10
"NM";"NM";"GO:0033619";"membrane protein proteolysis";"5/548";"55/23328";0.00930494552219372;0.0455130808231769;0.0309805551423357;"Adam8/App/Bace1/H13/Myh9";5
"NM";"NM";"GO:0042116";"macrophage activation";"7/548";"100/23328";0.0093072363010294;0.0455130808231769;0.0309805551423357;"App/Clu/Ifngr1/Il4ra/Myo18a/Sbno2/Thbs1";7
"NM";"NM";"GO:0030050";"vesicle transport along actin filament";"3/548";"19/23328";0.00943958068474257;0.0459152427786523;0.0312543050272569;"Myo1c/Myo1e/Myo5c";3
"NM";"NM";"GO:0048143";"astrocyte activation";"3/548";"19/23328";0.00943958068474257;0.0459152427786523;0.0312543050272569;"App/Egfr/Ifngr1";3
"NM";"NM";"GO:0008643";"carbohydrate transport";"9/548";"151/23328";0.00952657321358858;0.0460451038656781;0.031342700901469;"Akt1/Ezr/Irs2/Myc/Nfe2l2/Pea15a/Prkca/Prkcd/Smpd3";9
"NM";"NM";"GO:0022411";"cellular component disassembly";"17/548";"383/23328";0.0096032884902866;0.0463669840489918;0.0315618033350554;"Cd24a/Cttn/Epha4/Ets1/Igf1r/Klc1/Map1b/Mical2/Myc/Napa/Nes/Nrg1/Sh3pxd2b/Smurf1/Tpm1/Tspo/Vill";17
"NM";"NM";"GO:0071456";"cellular response to hypoxia";"7/548";"101/23328";0.00980403017819631;0.0470388128549691;0.0320191142661843;"Adam8/Akt1/Bad/Gnb1/Myc/Nfe2l2/Usp19";7
"NM";"NM";"GO:0035924";"cellular response to vascular endothelial growth factor stimulus";"5/548";"56/23328";0.0100248036771319;0.047748077389416;0.0325019075340209;"Akt1/Ccbe1/Map2k3/Myo1c/Pdgfb";5
"NM";"NM";"GO:0060048";"cardiac muscle contraction";"8/548";"127/23328";0.0103460025975875;0.0486708253615461;0.033130018044582;"Camk2d/Dsp/Flna/Gpd1l/Map2k3/Smtn/Sri/Tpm1";8
